Geneid	dukeepi1513rep2	dukeepi1513rep3	dukeepi1930rep2	dukeepi1930rep3	dukeepi3169rep2	dukeepi3169rep3	dukeepi3949rep2	dukeepi3949rep3	dukeepi4000rep2	dukeepi4000rep3	dukeepi1046cap2	dukeepi2213cap1	dukeepi2213cap2	dukeepi2638cap1	dukeepi2953cap1	dukeepi2953cap2	dukeepi1895rep1	dukeepi1895rep2	dukeepi2948rep1	dukeepi2948rep2	dukeepi3956rep1	dukeepi3956rep2
RP11-331O9.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0
RP11-331O9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
RP11-331O9.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RP11-331O9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND4P13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMGB3P19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OPRM1	78	14	3	67	272	320	11	11	1	13	87	2	62	5	8	85	15	50	72	49	1	74
IPCEF1	458	495	1556	697	3745	3489	741	427	416	400	399	312	212	392	7	475	204	437	1945	1303	837	823
RP11-317B3.2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CNKSR3	62	45	76	146	199	291	144	94	14	33	93	149	69	152	1	1	80	64	15	37	1	19
RP11-486M3.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RP11-134L4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-134L4.2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
RP11-15G8.1	0	0	1	0	2	1	0	0	1	2	1	1	0	0	2	0	2	0	0	0	0	1
SCAF8	2577	1987	3070	2561	6161	5496	2990	2054	2054	1727	1552	1791	1594	875	2032	1318	4207	3330	4032	2433	6642	4569
TIAM2	1656	1541	909	730	4209	4520	1343	865	1133	1088	920	888	1526	1088	886	1161	1193	1565	1207	1008	1558	1189
RP3-472M2.2	12	13	59	38	10	48	23	23	32	16	0	19	35	1	7	0	29	2	6	36	0	1
MIR1273C	0	0	0	1	2	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
AL121952.1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-477D19.2	365	231	453	317	721	615	286	310	354	377	208	194	173	312	51	319	146	77	41	133	187	104
TFB1M	1718	1238	1865	1497	4037	3210	1670	1128	1797	1344	1052	790	845	968	929	531	323	275	273	1187	330	417
CLDN20	5	20	51	0	200	212	15	9	3	15	1	0	138	0	0	1	4	20	5	37	0	23
RP1-257I9.2	88	149	23	23	340	151	53	35	37	50	7	0	142	29	88	0	4	16	17	34	2	10
NOX3	245	185	175	100	415	286	248	85	68	125	8	62	34	6	71	55	237	147	100	55	203	273
MIR1202	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-518I13.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0
RP11-230C9.1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
ARID1B	12293	12841	16695	13368	27231	30775	16012	11934	11069	10927	9865	17349	9902	8056	10722	11482	22798	20668	26871	16123	78098	35355
MIR4466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-2J18.1	198	192	167	140	697	567	182	83	691	411	344	211	268	51	45	101	73	49	50	170	0	39
RP1-137K2.2	5	0	8	0	2	8	0	0	2	7	9	13	1	0	0	0	1	1	0	2	1	1
TMEM242	10253	9289	8014	6267	19234	16893	10695	8081	5473	4717	4070	2849	2395	4815	6602	5532	1713	1424	1012	3621	1222	1527
LDHAL6FP	0	18	0	0	46	21	17	9	0	0	0	0	0	0	0	0	10	4	24	0	0	0
RP5-933K21.2	18	3	0	24	48	21	3	0	13	13	0	0	0	1	0	0	0	9	13	13	0	0
RP3-395C13.1	1	0	0	0	28	18	6	7	0	0	0	69	2	0	1	0	6	6	0	6	0	0
ZDHHC14	650	997	838	749	861	1426	891	940	551	636	1062	517	675	965	933	1306	386	296	142	295	98	296
MIR3692	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RP11-193H22.2	3	3	16	6	9	5	4	3	8	4	3	3	3	0	2	1	13	13	2	20	7	9
SNX9	1405	1831	1603	1522	2523	4105	1738	1522	1636	1729	1553	1625	1638	917	2121	1630	531	404	303	715	639	494
RP11-52J3.3	2	1	1	0	8	6	22	6	0	3	21	0	18	0	0	8	20	0	14	15	0	10
RP11-52J3.2	0	15	49	0	24	45	13	17	13	51	14	0	11	1	101	1	12	20	4	12	64	30
RP3-403L10.3	14	4	0	6	68	49	15	11	24	36	1	105	8	0	0	34	29	52	20	7	176	35
RP3-403L10.2	0	12	19	0	0	13	5	6	2	0	0	0	0	0	0	6	0	0	0	2	0	0
SYNJ2	4585	4886	7098	5308	7042	8256	14193	11063	2454	2284	1866	2592	2350	3672	2575	3230	12079	9541	1320	763	10071	11115
SYNJ2-IT1	0	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	4
SERAC1	3115	2509	3407	3366	5804	5911	5926	4011	2548	1966	1128	1365	1359	1542	552	813	1751	1486	1965	1820	880	1639
GTF2H5	5643	5354	6419	5231	10465	10736	5304	3543	4805	4629	4071	4350	4904	4958	5402	5246	7153	5583	6363	5965	6272	6475
AL590703.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRP72P2	0	1	2	14	0	25	4	9	9	36	0	1	15	24	1	0	0	5	0	3	1	5
RP11-732M18.3	316	460	405	680	685	1573	249	475	186	513	651	151	725	552	740	635	186	150	175	291	235	225
TULP4	11952	14658	15858	16341	24294	37048	13298	14081	6328	9275	3442	6556	4012	4504	4952	4502	2686	2293	2148	3662	3152	2991
RP11-732M18.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
RP11-107N4.1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
TMEM181	7077	4692	6655	4868	15372	13136	6236	3392	5538	4507	2873	2415	3888	2422	4324	3294	7793	6954	8129	6764	9014	8768
TATDN2P2	0	10	0	4	0	17	2	0	0	0	6	11	37	5	21	0	2	0	0	1	0	0
AL591025.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DYNLT1	2694	2258	4495	3439	4900	3794	4590	2325	3277	2047	3440	3485	3050	3403	3453	5143	4305	3319	2667	1539	2257	3976
SYTL3	29	53	39	94	10	37	145	89	16	44	32	4	5	27	3	1	2	8	1	7	13	2
AMZ2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZR	2585	3365	7484	6806	3135	4429	3589	3758	4152	7216	4685	1944	1717	3193	2000	3454	219	173	80	1037	224	172
EZR-AS1	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
OSTCP1	3	0	0	0	18	0	0	0	0	0	1	0	1	1	0	0	0	1	0	3	0	10
C6orf99	14	1	20	10	32	0	17	12	11	3	0	55	2	35	89	20	1	0	0	3	0	1
yR211F11.2	0	0	0	0	2	1	2	0	0	10	0	1	1	12	41	49	0	0	0	0	0	1
RSPH3	1895	1693	1498	1517	2966	4173	1662	1770	1049	1129	384	560	300	1544	149	807	239	129	146	608	153	256
TAGAP	513	337	521	351	435	386	446	301	165	280	310	15	172	167	60	52	287	159	127	221	57	194
RP1-111C20.3	0	0	0	0	8	0	9	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0
RP11-13P5.1	9	27	0	11	35	11	25	7	15	14	50	0	0	0	0	0	0	1	0	12	0	2
RP11-13P5.2	8	0	0	0	0	2	0	0	4	0	0	0	14	0	49	0	1	0	0	0	1	0
FNDC1	56	146	232	47	164	94	139	96	24	38	216	101	14	250	12	30	44	36	1	4	2	3
FNDC1-IT1	0	0	0	12	12	0	0	0	0	0	4	0	0	64	0	0	0	2	0	0	0	0
RP11-125D12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-125D12.2	0	0	0	0	0	1	0	0	0	0	35	0	0	0	0	1	1	1	0	0	0	1
RP3-393E18.1	0	0	9	0	0	0	0	2	0	0	0	0	1	2	2	0	0	1	0	0	0	2
RP3-393E18.2	0	0	0	0	2	17	32	0	0	1	51	0	0	1	0	0	0	0	1	1	0	2
RP1-56L9.7	0	0	0	35	4	0	6	0	0	4	0	0	4	0	1	0	1	0	0	0	0	1
SOD2	6717	6069	11363	8780	14728	11707	15381	7446	5881	3950	9473	4676	4416	8410	5272	5805	7216	6371	5257	4302	10650	8505
RP1-56L9.3	0	0	0	13	0	6	0	0	0	0	9	0	1	0	1	0	0	0	0	0	0	2
WTAP	5547	9665	9112	10846	12728	17893	9154	9007	5863	6960	7393	10857	8461	8398	7606	8694	19889	17194	21980	7223	63338	25243
ACAT2	4053	2877	3916	3313	6491	5270	11917	6458	4807	3018	1690	1056	1017	3275	2048	1609	1555	1169	623	2028	2351	1427
TCP1	19677	16915	19563	14442	35460	33304	31210	19459	10358	10094	4977	5980	4299	8594	5894	7726	11455	9540	8728	4597	14153	12830
SNORA20	4	4	1	1	4	7	6	1	0	3	0	9	0	17	0	0	5	10	2	2	0	25
SNORA29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL18	5067	4412	5845	4749	9017	7111	6198	3546	3477	2596	3209	2996	3459	4187	3453	4731	766	700	640	2981	1230	1004
PNLDC1	25	28	262	31	11	5	117	34	61	87	1	0	2	72	70	83	1	0	1	2	0	2
RP1-249F5.3	80	129	71	59	122	221	999	417	25	32	92	101	85	92	23	19	3	0	20	109	0	0
MAS1	613	1089	803	1100	1475	1683	1135	1376	222	425	330	284	557	491	286	486	73	22	121	873	16	44
IGF2R	881	1514	1427	1341	1695	2825	1104	1495	516	905	1011	910	727	895	715	773	142	92	80	281	95	141
AIRN	51	38	13	43	51	86	37	43	0	27	38	0	26	8	0	0	5	0	4	0	1	8
RP11-288H12.3	86	35	50	73	159	71	39	46	13	30	73	162	122	47	24	48	20	34	29	11	0	42
SLC22A1	32	17	17	0	39	47	15	9	33	28	11	82	8	74	61	4	17	4	8	11	1	6
RP11-317M22.1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
SLC22A2	0	2	0	1	0	3	0	0	0	6	1	1	3	15	0	2	1	9	0	3	4	6
RP1-276N6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
SLC22A3	223	110	679	486	135	107	98	199	130	118	527	2	62	35	126	45	237	104	52	32	171	98
AL591069.1	1	0	0	0	0	10	19	5	7	0	10	0	0	42	0	0	18	10	0	0	0	1
LPAL2	34	101	93	16	151	100	30	11	57	62	52	142	37	6	0	8	16	3	8	2	50	19
LPA	240	118	17	20	54	77	90	9	45	5	110	39	123	140	1	0	16	12	2	45	0	18
RP1-81D8.4	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0
RP1-81D8.3	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
PLG	80	28	58	113	149	143	42	29	70	140	50	46	19	2	1	89	26	29	55	37	14	20
RP1-54A3.1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	4
RP11-235G24.1	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0
RP11-235G24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-235G24.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-428L16.1	14	14	0	1	22	25	1	2	4	18	14	0	26	7	32	1	2	3	1	9	0	19
MAP3K4	4649	3952	3465	2991	11973	9488	4509	2716	4964	3388	3708	3737	3890	2193	5272	4058	1313	1202	643	1720	1130	1468
AGPAT4	5583	4602	3781	3431	12260	10380	5864	4554	6425	5464	3531	3703	4915	3234	3210	3608	1217	855	945	2331	840	1054
PARK2	1624	1934	2691	1744	5712	7183	1866	2215	1146	1434	885	629	1190	891	898	1145	250	166	331	1024	679	277
AL035697.1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
KRT8P44	0	0	0	2	0	0	0	3	0	13	0	0	18	0	0	0	0	0	0	0	0	2
PACRG	3769	2831	2194	1882	4253	3677	2529	1266	1103	1020	1070	1150	1159	1250	2278	2164	768	725	847	1936	155	643
RP11-157L10.1	0	1	0	2	0	0	0	1	22	0	2	0	10	1	0	0	0	0	0	0	0	0
RP1-257A15.1	0	2	5	3	1	30	4	10	6	7	0	0	4	0	0	0	3	5	2	10	1	11
AL078585.1	4	4	16	15	5	21	2	5	6	11	14	0	19	0	9	0	13	6	2	0	0	12
RP3-495O10.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QKI	14501	12929	43936	33616	20295	20608	24472	16336	16871	14061	14993	5594	6177	6637	9476	9588	25843	21974	10245	9493	22922	20879
RP5-826L7.1	5	0	18	22	2	1	10	11	29	16	4	0	10	25	0	0	2	0	0	4	0	0
RP1-230L10.1	0	0	0	0	0	18	0	6	13	0	21	0	0	0	0	0	0	0	0	5	0	0
RP1-155D22.2	0	1	167	26	14	21	10	46	16	45	71	54	4	0	619	1	0	0	0	0	0	0
RP1-155D22.1	0	0	11	0	2	3	0	19	1	6	0	0	0	0	0	0	0	0	2	0	0	0
RP11-347L18.1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13
RP11-300M24.1	0	1	2	2	7	0	8	0	3	0	0	0	0	0	0	0	2	0	0	4	1	3
RP11-534P19.1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C6orf118	447	505	161	77	1051	1270	132	126	628	786	147	336	694	103	118	454	453	640	756	542	1844	593
PDE10A	662	772	2714	2289	747	840	1678	1103	724	409	172	110	150	726	91	220	610	428	1133	540	1146	720
RNA5SP226	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-252P19.3	33	0	5	5	0	3	57	120	0	0	2	0	0	0	0	0	1	0	0	2	1	3
RP11-252P19.1	0	0	76	49	0	8	38	14	4	2	0	0	43	0	0	0	23	1	1	1	0	0
RP11-252P19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDIM1	0	10	175	245	43	1	287	84	1	18	103	1	0	16	0	0	3	50	0	0	1	7
LINC00473	36	88	219	223	142	107	1209	1378	41	17	157	38	13	45	3	4	38	29	14	18	3	11
AL590482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
GAPDHP72	1	7	1	1	5	2	0	3	0	0	7	12	2	15	6	5	0	0	0	3	0	0
RP11-459F1.2	14	6	0	0	2	0	21	13	0	3	0	0	0	0	0	0	7	3	2	0	0	0
T	0	1	1	1	0	0	0	6	1	0	3	1	4	2	0	1	1	3	3	0	1	8
RP4-655C5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNG5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR18	110	57	197	129	99	127	118	52	34	153	272	11	21	230	263	154	12	8	6	15	23	26
SFT2D1	7507	7430	9048	7820	16080	16714	6335	5233	3981	5325	5515	3737	4520	5680	4272	6594	1894	1775	1247	963	4419	2062
RP4-655C5.1	0	3	0	0	1	17	2	2	0	0	0	0	0	1	0	1	7	0	2	0	0	0
MPC1	6587	7547	9476	9339	10763	12779	10283	8313	4633	5196	7611	3074	4794	5479	6070	7784	2198	1770	1316	1523	2341	2111
RP1-168L15.5	24	45	26	30	37	21	14	21	43	9	0	0	92	40	4	49	12	6	10	49	0	21
RPS6KA2	2989	3450	4741	5432	6644	7916	4439	5303	1703	2524	2758	2189	2167	3584	2916	2425	101	45	61	930	46	76
RPS6KA2-IT1	0	1	8	10	4	11	0	2	1	4	0	0	0	0	1	28	0	0	0	1	0	5
MIR1913	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
Z98049.1	0	0	2	2	0	2	0	2	2	0	0	0	22	0	14	0	3	0	0	5	1	0
FAM103A2P	13	9	18	4	27	7	13	12	14	5	1	0	1	12	2	1	2	0	8	115	0	2
RP3-497J21.1	29	52	126	59	133	63	38	59	5	74	49	194	18	3	16	0	4	6	5	10	1	0
RP11-514O12.4	0	0	0	3	1	5	2	5	0	8	8	1	13	0	0	0	0	0	0	1	0	0
RPS6KA2-AS1	4	17	69	28	24	17	27	19	8	1	26	72	0	0	4	0	1	0	6	11	0	0
RNASET2	372	333	604	569	400	648	388	444	237	354	977	753	1212	496	518	559	18	2	1	60	27	21
AL133458.1	8	12	15	7	17	12	0	3	5	9	1	0	1	1	0	0	1	0	0	0	0	0
RP1-167A14.2	3	6	2	21	16	16	5	3	11	4	0	35	24	0	0	1	11	6	2	4	0	13
MIR3939	0	7	1	0	4	6	1	0	3	0	7	0	6	0	4	0	1	2	0	0	0	0
FGFR1OP	1423	1036	2023	1199	2409	2849	1325	870	1372	1134	595	1100	1105	455	743	632	508	672	419	719	716	479
CCR6	407	327	515	323	918	752	227	103	500	194	38	187	132	106	189	144	152	113	54	114	159	178
TCP10L2	26	25	2	11	61	39	56	50	86	100	49	25	9	26	173	123	65	69	53	50	15	135
GPR31	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
RP11-568A7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-568A7.3	0	0	0	0	0	0	0	0	18	1	0	0	0	0	1	0	3	3	0	0	0	3
RP11-568A7.2	2	0	0	0	6	8	1	0	7	13	0	0	0	2	0	0	4	1	0	12	0	0
UNC93A	0	2	0	0	0	11	1	0	2	1	0	0	3	1	2	1	0	1	1	0	0	1
TTLL2	28	45	0	30	119	62	21	21	13	7	119	43	49	33	6	23	4	12	0	31	0	8
RP3-366N23.4	0	8	37	0	21	8	8	0	0	15	0	0	0	0	0	0	0	0	0	17	0	0
TCP10	0	14	0	2	53	5	62	11	0	1	0	1	0	17	0	9	9	0	2	6	6	2
RP11-351J23.1	5	23	0	0	1	12	4	8	0	0	0	0	61	3	0	0	0	0	0	1	0	1
RP3-431P23.2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
C6orf123	0	0	65	0	0	19	0	0	0	0	8	21	6	4	7	7	0	0	0	1	0	1
AL009178.1	0	0	0	19	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0
MLLT4-AS1	91	96	26	141	89	120	91	51	118	131	85	318	21	29	126	28	10	25	7	95	75	19
MLLT4	4571	5285	7636	3904	10034	10253	6030	5280	5085	5290	3049	4906	4184	2593	3490	5635	7724	6472	6584	3743	6097	6690
RP3-470B24.5	30	44	0	22	18	65	2	2	2	7	0	0	7	105	0	4	0	0	0	0	0	1
KIF25-AS1	27	70	55	80	137	113	0	5	31	26	8	42	18	89	0	16	4	4	2	0	0	0
KIF25	64	173	180	407	273	434	5	23	81	89	62	317	161	408	419	11	19	0	0	9	0	4
FRMD1	0	0	3	0	0	4	0	0	1	2	4	0	5	2	67	0	1	1	2	2	0	2
RP11-503C24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-503C24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	1
RP11-503C24.3	1	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
RP11-503C24.4	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	2
CTAGE13P	28	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DACT2	18	4	6	0	3	9	10	2	0	4	3	0	14	32	40	1	1	0	0	0	0	1
RP11-503C24.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-39J2.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMOC2	107	186	233	183	332	413	124	80	70	81	20	9	84	66	104	60	11	17	32	66	50	13
AL391319.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-125N5.2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
RP3-495K2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
RP3-495K2.2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
RP3-495K2.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-417E7.1	249	294	207	194	368	375	1429	1169	115	134	483	224	321	2163	263	227	2	3	0	1	0	1
RP11-417E7.2	19	19	12	1	7	14	18	9	5	3	1	0	35	9	3	0	1	4	1	8	24	8
XXyac-YX65C7_A.2	15	30	1	35	31	60	23	21	2	15	38	6	12	71	45	7	4	0	0	6	0	0
THBS2	417	391	1047	812	713	735	902	905	713	498	732	88	214	304	148	862	279	259	306	344	81	94
XXyac-YX65C7_A.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XXyac-YX65C7_A.4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
RP1-137D17.1	8	1	42	4	56	69	0	48	8	14	0	5	0	46	0	0	4	15	44	39	1	17
WDR27	317	368	498	447	756	614	350	288	280	396	748	352	388	569	402	370	51	123	54	109	101	47
AL513547.1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C6orf120	2472	2185	3190	2845	4348	4237	3043	2608	1618	1471	1812	1983	984	1866	1264	2512	3637	3431	4109	2151	6879	4808
PHF10	4431	3142	5714	3921	8976	7606	4200	2533	3745	2582	1610	1380	2529	1398	3278	1823	8472	7628	5266	2777	9891	10273
RP1-266L20.2	18	22	49	33	22	58	18	9	13	17	57	79	4	1	0	16	3	13	4	3	0	19
RP1-266L20.4	0	0	10	3	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0
TCTE3	18	13	16	44	48	41	2	16	8	22	16	0	13	14	20	11	0	8	0	1	0	18
C6orf70	2439	2019	2813	1714	3639	3641	3577	1912	2034	1760	1322	1008	1110	770	1299	1706	377	255	182	842	181	472
RP1-266L20.9	0	1	2	1	1	9	3	6	36	6	0	0	0	0	0	0	18	0	0	8	0	4
LINC00242	126	198	18	69	158	89	51	85	57	44	134	334	96	63	263	180	2	3	8	6	19	1
LINC00574	2	12	0	2	24	23	9	10	5	31	4	6	47	133	5	4	5	0	0	3	0	0
RP1-182D15.2	27	4	14	0	0	2	7	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
RP11-302L19.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-302L19.2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1086L22.1	0	0	0	16	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
RP5-894D12.3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DLL1	74	43	129	35	40	92	37	36	29	57	211	160	73	317	4	225	6	7	0	12	3	22
FAM120B	4318	4170	4376	4180	8944	9262	5548	4538	3469	3692	2882	2210	2886	2946	3753	4019	573	563	525	1315	1139	622
MIR4644	0	1	0	0	0	0	0	2	3	0	15	0	0	1	0	0	0	0	0	0	0	0
RP1-140C12.2	2	27	1	32	124	112	18	27	16	33	0	17	47	64	0	0	2	0	6	35	1	2
PSMB1	20108	16304	15990	12968	38663	28582	28076	14458	14057	9267	12170	13292	14703	14723	19374	19569	3078	2203	1763	14379	1949	2045
TBP	1867	1485	2110	1551	3265	3420	2914	1591	1369	1024	1143	883	1026	884	1253	1176	121	117	60	576	314	122
PDCD2	1483	1406	2311	1791	3330	3158	2129	1502	1495	1316	1626	1396	1580	2185	1773	1575	1900	1765	1648	1084	1963	2146
OR4F7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XX-C2158C12.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XX-C2158C12.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
XX-C2158C6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XX-C2158C6.3	0	2	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0
XX-C2158C6.2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC093627.6	0	1	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
AC093627.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC093627.8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AC093627.9	31	54	203	41	200	91	51	56	48	87	15	0	24	39	54	34	8	4	11	2	0	19
AC093627.10	41	82	2	36	255	163	77	54	80	60	54	130	144	1	3	5	67	38	51	9	0	0
RP11-90P13.1	0	0	2	0	22	13	10	14	3	0	2	0	26	0	0	25	0	0	0	0	3	1
AC093627.11	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1
AC093627.12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
FAM20C	116	252	209	469	187	544	169	329	108	316	533	519	470	728	830	404	2	5	3	12	3	1
AC145676.2	0	4	0	0	0	0	0	0	9	3	0	2	6	0	0	0	0	0	0	0	0	1
AC187652.1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WI2-2373I1.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WI2-2373I1.2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC226118.1	0	0	0	0	0	2	0	0	0	0	11	0	3	1	2	1	0	0	0	0	0	0
AC147651.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA	1691	2711	1765	5640	2245	6203	2404	4383	1016	2428	2486	3825	2230	5618	2013	2244	158	124	316	2648	404	132
AC147651.3	49	55	24	93	61	121	9	19	49	109	133	182	103	136	3	16	0	0	0	1	0	0
PRKAR1B	741	2171	1150	2209	1277	4708	650	2109	626	2142	2572	4378	3781	5513	3705	3301	15	26	26	15	2	14
AC147651.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC147651.5	0	6	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0
AC147651.4	3	1	0	6	4	17	9	17	0	2	4	0	0	0	0	106	0	0	0	0	0	0
HEATR2	290	644	692	787	668	931	464	419	440	476	797	404	446	302	235	432	295	191	171	119	400	352
